rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,15.839613,10.331468,4.951149,0.411243,0.012691,0.028632,0.103028,0.001317,-0.000048
1,1,False,True,16.012122,10.250076,4.911873,0.338774,0.012491,0.032092,0.337536,0.122930,-0.006310
2,2,False,True,16.154267,10.287110,4.937512,0.113830,0.014121,0.030699,0.547467,0.198130,-0.025347
3,3,False,True,16.905322,10.587790,4.814017,0.090825,0.013442,0.029648,1.023142,0.309897,-0.036523
4,4,False,True,17.211472,10.277268,4.664173,0.084610,0.012391,0.031773,1.527249,0.561191,-0.052774
5,5,False,True,17.935584,10.485728,4.703297,0.082229,0.012329,0.028451,1.893447,0.500982,-0.229071
6,6,False,True,17.966018,10.281532,4.527168,0.084289,0.011386,0.027519,2.198530,0.592217,-0.243327
7,7,False,True,18.366649,10.297006,4.495899,0.082134,0.013748,0.029369,2.562671,0.658560,-0.227214
8,8,False,True,18.815917,10.348120,4.476010,0.077688,0.011380,0.027195,2.894605,0.742246,-0.238624
9,9,False,True,18.997873,10.291605,4.418887,0.082669,0.012951,0.030209,3.118457,0.796578,-0.246470
10,10,False,True,19.204792,10.285735,4.385232,0.077104,0.015454,0.032653,3.300412,0.853577,-0.254575
inf,inf,False,True,23.549929,10.492979,2.584762,0.061795,0.009756,0.025814,7.701392,2.124239,-0.549144
