key,value
rw_delta,7
ww_delta,7
alt_barr,False
data_deps,True
total_time_sec,18.536918
load_time_sec,10.331080
detect_races_time_sec,4.583414
extract_traces_time_sec,0.083010
find_reactive_cmds_time_sec,0.012914
find_proactive_cmds_time_sec,0.029666
find_covered_races_time,2.555017
per_packet_inconsistent_time_sec,0.667963
find_inconsistent_update_time_sec,-0.273804
