rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,15.920203,10.375661,4.977587,0.420834,0.013489,0.029595,0.101496,0.001449,-0.000048
1,1,False,True,16.170250,10.436294,4.903442,0.312961,0.012213,0.032167,0.343355,0.123436,-0.006335
2,2,False,True,15.995527,10.282403,4.813993,0.107252,0.012448,0.028755,0.532869,0.196912,-0.020851
3,3,False,True,16.541347,10.293036,4.734924,0.089179,0.012954,0.029311,1.037232,0.310022,-0.034651
4,4,False,True,17.263197,10.360304,4.686487,0.085326,0.011793,0.031130,1.501352,0.534002,-0.052762
5,5,False,True,17.652151,10.302095,4.632874,0.082239,0.011517,0.028119,1.872244,0.494237,-0.228777
6,6,False,True,18.109583,10.326412,4.625958,0.083427,0.013524,0.030732,2.235410,0.579086,-0.214986
7,7,False,True,18.536918,10.331080,4.583414,0.083010,0.012914,0.029666,2.555017,0.667963,-0.273804
8,8,False,True,18.870465,10.388708,4.471155,0.078818,0.011580,0.028031,2.913174,0.741390,-0.237562
9,9,False,True,19.097871,10.330664,4.426632,0.077273,0.011648,0.028047,3.139731,0.808146,-0.275681
10,10,False,True,19.254143,10.279986,4.414354,0.078411,0.013017,0.033184,3.288850,0.857857,-0.288435
inf,inf,False,True,23.320437,10.327805,2.566132,0.062523,0.010391,0.027490,7.674900,2.123663,-0.527485
