rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,15.832073,10.367104,4.896695,0.424997,0.012179,0.028510,0.101079,0.001425,-0.000048
1,1,False,True,16.010844,10.274214,4.848016,0.364183,0.014610,0.034319,0.345825,0.123333,-0.006302
2,2,False,True,15.971742,10.256222,4.810804,0.106708,0.013859,0.030663,0.530229,0.201394,-0.021821
3,3,False,True,16.508557,10.292168,4.718659,0.088629,0.011897,0.027955,1.023424,0.310494,-0.035290
4,4,False,True,17.306640,10.350515,4.727988,0.085740,0.013188,0.032718,1.506026,0.536687,-0.053737
5,5,False,True,17.597128,10.291730,4.622390,0.083828,0.011604,0.027701,1.861591,0.497893,-0.200344
6,6,False,True,18.003256,10.242274,4.574531,0.082068,0.012225,0.028036,2.215439,0.590544,-0.258082
7,7,False,True,18.314372,10.247844,4.465009,0.079834,0.011890,0.028320,2.594515,0.659861,-0.227052
8,8,False,True,18.847196,10.331164,4.477516,0.081530,0.013102,0.030426,2.899614,0.746944,-0.266848
9,9,False,True,18.948533,10.236960,4.432137,0.077204,0.012532,0.029608,3.102798,0.811290,-0.245952
10,10,False,True,19.170191,10.271991,4.346390,0.076450,0.012349,0.031969,3.306683,0.863482,-0.260819
inf,inf,False,True,23.324256,10.338879,2.585717,0.061960,0.010239,0.028014,7.675954,2.114103,-0.509342
