rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,16.157255,10.525687,5.035759,0.453585,0.012743,0.029607,0.098352,0.001431,-0.000050
1,1,False,True,16.065461,10.326120,4.906580,0.315248,0.012949,0.031684,0.344008,0.122460,-0.006376
2,2,False,True,16.102739,10.390905,4.819615,0.111170,0.014308,0.030181,0.514530,0.201060,-0.020926
3,3,False,True,16.748747,10.455891,4.767745,0.089709,0.013946,0.030083,1.043119,0.312116,-0.036092
4,4,False,True,17.306080,10.315105,4.724820,0.086631,0.011978,0.030986,1.515578,0.567394,-0.053540
5,5,False,True,17.868252,10.425526,4.669822,0.085199,0.011625,0.034787,1.897135,0.499188,-0.244913
6,6,False,True,18.017584,10.285793,4.600611,0.080400,0.011973,0.032260,2.212226,0.580676,-0.213599
7,7,False,True,18.361048,10.236665,4.510123,0.080782,0.013198,0.029233,2.566251,0.666323,-0.258425
8,8,False,True,18.730627,10.315915,4.433036,0.077854,0.011911,0.028155,2.883425,0.742476,-0.237805
9,9,False,True,19.035793,10.294317,4.389305,0.077164,0.011817,0.028765,3.177913,0.805252,-0.251209
10,10,False,True,19.147035,10.275191,4.353000,0.078936,0.012445,0.032539,3.286528,0.855625,-0.252722
inf,inf,False,True,23.678328,10.412833,2.589474,0.061577,0.009793,0.026793,7.840493,2.178072,-0.559246
