rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,15.841928,10.276584,4.970986,0.447367,0.013968,0.031087,0.100409,0.001440,-0.000048
1,1,False,True,15.966645,10.269864,4.859625,0.317244,0.012218,0.032022,0.346466,0.122900,-0.006266
2,2,False,True,16.015718,10.320109,4.791374,0.106063,0.012567,0.028874,0.537997,0.197669,-0.021012
3,3,False,True,16.549819,10.279741,4.767627,0.089889,0.014416,0.030452,1.024430,0.308037,-0.035188
4,4,False,True,17.187239,10.261998,4.674464,0.083933,0.011677,0.031689,1.511310,0.559611,-0.052515
5,5,False,True,17.670588,10.319767,4.627193,0.084275,0.013625,0.030067,1.877484,0.495612,-0.222516
6,6,False,True,18.008002,10.235996,4.606884,0.081366,0.013647,0.030260,2.219340,0.578986,-0.241476
7,7,False,True,18.304723,10.265088,4.470321,0.079949,0.012369,0.027336,2.563214,0.657802,-0.228596
8,8,False,True,18.821201,10.351385,4.465100,0.078798,0.011433,0.027289,2.892955,0.753164,-0.241029
9,9,False,True,18.999976,10.293391,4.403639,0.078814,0.011978,0.028642,3.105048,0.801201,-0.277207
10,10,False,True,19.199859,10.255282,4.400449,0.076904,0.012360,0.033026,3.313193,0.852929,-0.255668
inf,inf,False,True,23.697217,10.578638,2.576185,0.063144,0.009876,0.025867,7.765121,2.125057,-0.553280
