rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,16.080027,10.387900,5.100916,0.444770,0.012096,0.028765,0.103832,0.001647,-0.000063
1,1,False,True,16.289582,10.517365,4.931338,0.320398,0.011951,0.031189,0.346838,0.124219,-0.006246
2,2,False,True,16.143283,10.418311,4.828431,0.109006,0.012270,0.027969,0.525273,0.201080,-0.020898
3,3,False,True,16.706433,10.405575,4.779343,0.087967,0.012179,0.028588,1.042320,0.315021,-0.035401
4,4,False,True,17.507527,10.506992,4.731032,0.084594,0.012187,0.031920,1.527398,0.560382,-0.052978
5,5,False,True,17.890651,10.455496,4.662835,0.083187,0.011921,0.028526,1.907125,0.506104,-0.235403
6,6,False,True,18.233671,10.413386,4.622820,0.081405,0.015507,0.030597,2.261592,0.590873,-0.217439
7,7,False,True,19.324642,10.890534,4.689951,0.084127,0.012010,0.028169,2.688978,0.664787,-0.266037
8,8,False,True,18.965902,10.413933,4.454633,0.079983,0.011506,0.027742,2.965899,0.743982,-0.268177
9,9,False,True,19.058256,10.284008,4.462237,0.076652,0.011146,0.027761,3.114828,0.802905,-0.278670
10,10,False,True,19.240024,10.323464,4.352716,0.076391,0.011572,0.031635,3.300700,0.858932,-0.284563
inf,inf,False,True,23.899752,10.578798,2.622360,0.064123,0.010626,0.027547,7.894932,2.165686,-0.535631
