rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,15.772735,10.246962,4.969094,0.411475,0.012139,0.029557,0.101966,0.001452,-0.000047
1,1,False,True,16.056502,10.347614,4.878842,0.316123,0.012243,0.031400,0.335791,0.128132,-0.006316
2,2,False,True,16.287583,10.540808,4.833903,0.107836,0.012764,0.029476,0.534545,0.206697,-0.021508
3,3,False,True,16.504313,10.266495,4.726130,0.089688,0.013664,0.030591,1.030930,0.311324,-0.035450
4,4,False,True,17.211262,10.310487,4.648083,0.084021,0.011817,0.030822,1.510898,0.562523,-0.052568
5,5,False,True,17.607585,10.301704,4.592209,0.082446,0.011544,0.027891,1.862710,0.498535,-0.230498
6,6,False,True,18.007177,10.304541,4.545183,0.080819,0.011552,0.027920,2.241398,0.580931,-0.214785
7,7,False,True,18.433076,10.292457,4.515999,0.080741,0.013666,0.030339,2.573712,0.668305,-0.257809
8,8,False,True,18.922247,10.373132,4.519973,0.080991,0.012591,0.028791,2.903843,0.738681,-0.264198
9,9,False,True,19.058119,10.332298,4.408514,0.078901,0.011783,0.028004,3.123063,0.799592,-0.275915
10,10,False,True,19.140780,10.264158,4.357483,0.076882,0.012279,0.031387,3.286738,0.854619,-0.257186
inf,inf,False,True,23.377928,10.346386,2.568272,0.062149,0.009768,0.026981,7.737713,2.104827,-0.521783
