rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,15.816611,10.287897,4.922369,0.460342,0.012738,0.029336,0.102362,0.001473,-0.000049
1,1,False,True,16.150566,10.380164,4.889122,0.345378,0.014706,0.034339,0.355987,0.124571,-0.006259
2,2,False,True,16.033595,10.296160,4.834870,0.110033,0.012400,0.030089,0.531222,0.195983,-0.022797
3,3,False,True,16.741812,10.425314,4.787828,0.091376,0.011744,0.028712,1.050985,0.310323,-0.035493
4,4,False,True,17.474171,10.418283,4.773110,0.087130,0.012220,0.031919,1.534541,0.564689,-0.052236
5,5,False,True,17.809523,10.436904,4.657570,0.083961,0.011589,0.028143,1.889590,0.499996,-0.201722
6,6,False,True,18.733774,10.768050,4.678885,0.087055,0.012111,0.029706,2.347971,0.585905,-0.224044
7,7,False,True,18.564200,10.387490,4.519256,0.080764,0.011938,0.028363,2.616152,0.663902,-0.256287
8,8,False,True,19.135241,10.508479,4.547442,0.083926,0.015194,0.031251,2.953692,0.750083,-0.245127
9,9,False,True,19.317938,10.482980,4.490630,0.078367,0.012190,0.028819,3.153840,0.810677,-0.260386
10,10,False,True,19.620837,10.466147,4.453830,0.078948,0.013632,0.033568,3.414088,0.861076,-0.299499
inf,inf,False,True,24.061899,10.691545,2.665394,0.063031,0.010231,0.026372,7.928811,2.125661,-0.550803
