rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,15.812905,10.268422,4.946073,0.448076,0.014671,0.030832,0.103302,0.001440,-0.000051
1,1,False,True,15.937822,10.273473,4.843446,0.312050,0.012011,0.031205,0.334750,0.124390,-0.006457
2,2,False,True,15.921845,10.242552,4.786076,0.107537,0.014265,0.031151,0.522083,0.196937,-0.021193
3,3,False,True,16.534674,10.307463,4.724135,0.088814,0.011900,0.028846,1.028998,0.309174,-0.035304
4,4,False,True,17.204195,10.268817,4.704945,0.088680,0.013227,0.032642,1.508375,0.535040,-0.052421
5,5,False,True,17.533309,10.234162,4.601122,0.082150,0.012017,0.028937,1.874118,0.500194,-0.200561
6,6,False,True,18.066969,10.317255,4.564391,0.080151,0.011418,0.027225,2.248612,0.578986,-0.238883
7,7,False,True,18.390579,10.291654,4.528084,0.080796,0.013112,0.029067,2.556197,0.663490,-0.228130
8,8,False,True,18.891577,10.349321,4.528066,0.077028,0.011306,0.027245,2.910518,0.741902,-0.246140
9,9,False,True,19.064086,10.336704,4.425288,0.077624,0.011362,0.027515,3.142062,0.796141,-0.247340
10,10,False,True,19.369089,10.419015,4.380184,0.079294,0.011238,0.030426,3.309219,0.859235,-0.280429
inf,inf,False,True,23.242154,10.293508,2.551725,0.062138,0.009717,0.025581,7.685696,2.100232,-0.513507
