rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,15.814184,10.245795,4.984398,0.433388,0.014153,0.030950,0.104025,0.001388,-0.000048
1,1,False,True,15.962197,10.311808,4.824208,0.310439,0.011878,0.031485,0.342732,0.122823,-0.006777
2,2,False,True,15.910012,10.276699,4.737525,0.105859,0.012536,0.028889,0.529675,0.197667,-0.021117
3,3,False,True,16.506025,10.267229,4.717030,0.088542,0.012252,0.028696,1.041223,0.315970,-0.035045
4,4,False,True,17.307284,10.390226,4.690500,0.083690,0.011895,0.031297,1.515163,0.532870,-0.051600
5,5,False,True,17.720640,10.381673,4.636134,0.085336,0.013159,0.029656,1.879061,0.494911,-0.200663
6,6,False,True,17.962767,10.233736,4.593735,0.080526,0.011943,0.027960,2.215230,0.586780,-0.212809
7,7,False,True,18.333197,10.270254,4.475884,0.079882,0.011928,0.028376,2.546120,0.661505,-0.259198
8,8,False,True,18.776113,10.263347,4.468519,0.077595,0.011708,0.028279,2.949003,0.738353,-0.239262
9,9,False,True,18.973527,10.258848,4.428992,0.079272,0.013396,0.029034,3.116827,0.797098,-0.250012
10,10,False,True,19.212662,10.303031,4.369133,0.076743,0.012320,0.032393,3.315651,0.849250,-0.254094
inf,inf,False,True,23.299232,10.285522,2.555401,0.063251,0.010309,0.027733,7.674806,2.130340,-0.551816
