rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,15.846704,10.305559,4.953310,0.439492,0.012713,0.029134,0.105008,0.001400,-0.000047
1,1,False,True,15.999418,10.267478,4.871144,0.344772,0.012271,0.031348,0.341868,0.124190,-0.006307
2,2,False,True,15.923046,10.298297,4.742590,0.105031,0.011984,0.028496,0.520079,0.195651,-0.020864
3,3,False,True,16.405033,10.207326,4.697394,0.088187,0.012826,0.028393,1.027933,0.308342,-0.034592
4,4,False,True,17.082849,10.214917,4.656627,0.088104,0.011750,0.030789,1.494204,0.535175,-0.051238
5,5,False,True,17.630701,10.298987,4.645154,0.082353,0.011598,0.027925,1.866467,0.497540,-0.200631
6,6,False,True,17.906181,10.189811,4.577628,0.081058,0.012898,0.029591,2.223109,0.579650,-0.212381
7,7,False,True,18.375876,10.244009,4.521173,0.081318,0.013704,0.029743,2.568588,0.661427,-0.255865
8,8,False,True,18.875383,10.310024,4.528479,0.079158,0.011511,0.027748,2.900335,0.749018,-0.269053
9,9,False,True,19.165009,10.394163,4.455639,0.078470,0.011621,0.027699,3.115186,0.805397,-0.276783
10,10,False,True,19.288503,10.347293,4.365953,0.077734,0.011297,0.030909,3.312818,0.856843,-0.285607
inf,inf,False,True,23.183345,10.251517,2.527106,0.061084,0.010194,0.026823,7.651611,2.108783,-0.546178
