rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,16.158464,10.531547,5.042317,0.440827,0.012127,0.028870,0.101242,0.001447,-0.000049
1,1,False,True,16.076603,10.400824,4.849146,0.310771,0.012245,0.031161,0.340333,0.125690,-0.006397
2,2,False,True,16.169594,10.450676,4.823290,0.108619,0.011927,0.028184,0.528753,0.196616,-0.021481
3,3,False,True,16.892849,10.567250,4.808327,0.089633,0.012486,0.029051,1.035239,0.315574,-0.035250
4,4,False,True,17.453651,10.424852,4.731466,0.084679,0.013307,0.033876,1.544147,0.569311,-0.051967
5,5,False,True,17.914031,10.431954,4.710446,0.083250,0.012714,0.028075,1.912675,0.506639,-0.228222
6,6,False,True,18.166708,10.368990,4.632500,0.080743,0.011463,0.027552,2.250310,0.580435,-0.214668
7,7,False,True,18.749397,10.456297,4.643676,0.081555,0.011488,0.028000,2.597470,0.680287,-0.250574
8,8,False,True,19.030939,10.429958,4.516338,0.079102,0.011321,0.027791,2.934079,0.755013,-0.277287
9,9,False,True,19.223581,10.429155,4.438821,0.080416,0.011390,0.029017,3.168287,0.807419,-0.259025
10,10,False,True,19.476265,10.452416,4.449291,0.079797,0.011849,0.033004,3.324988,0.863499,-0.261375
inf,inf,False,True,23.714846,10.425038,2.606134,0.062215,0.009723,0.026163,7.909829,2.156686,-0.519011
