key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf,True-0,True-1,True-2,True-3,True-4,True-5,True-6,True-7,True-8,True-9,True-10,True-inf
total_time_sec,4.637386,4.572207,4.753375,4.882963,4.959360,5.141077,5.298141,5.213223,5.275677,5.345103,5.187503,5.594335,7.425700,7.517331,8.414418,6.389849,5.072871,5.235879,4.926531,4.876508,4.533751,4.539666,4.478537,9.162581
load_time_sec,2.968706,2.767673,2.775713,2.757582,2.769043,2.879783,2.812312,2.786179,2.825773,2.907403,2.750325,2.995011,4.642312,4.989434,5.284392,4.315601,3.253190,3.231236,3.153573,3.026365,2.839859,2.781117,2.781029,5.455609
detect_races_time_sec,1.098090,1.098580,1.074695,1.091142,1.088381,1.085663,1.120781,1.066916,1.068207,1.068884,1.041437,1.061626,2.183782,1.825267,2.204154,1.520181,1.211556,1.218839,1.086273,1.133246,1.024822,0.996016,0.984369,2.101204
extract_traces_time_sec,0.194098,0.168421,0.160241,0.159426,0.153046,0.155155,0.159202,0.152055,0.142532,0.139619,0.076812,0.052257,0.108342,0.108288,0.106924,0.056570,0.056696,0.059310,0.054264,0.055011,0.047991,0.043110,0.042387,0.061058
find_reactive_cmds_time_sec,0.004589,0.004606,0.004542,0.004569,0.004408,0.004395,0.004492,0.004583,0.004407,0.004339,0.004454,0.004650,0.008052,0.009068,0.008994,0.004968,0.005117,0.007711,0.004931,0.005018,0.004449,0.004417,0.004690,0.008393
find_proactive_cmds_time_sec,0.062712,0.062883,0.061976,0.061381,0.058194,0.061152,0.065430,0.064872,0.061058,0.060669,0.121294,0.066543,0.163276,0.122329,0.115112,0.070274,0.070588,0.077063,0.075960,0.067761,0.062398,0.063284,0.065153,0.117598
find_covered_races_time,0.308088,0.460669,0.657594,0.782587,0.854081,0.912630,1.083410,1.075931,1.107775,1.091272,1.120812,1.290758,0.317827,0.446984,0.653885,0.392196,0.438695,0.594302,0.496944,0.525842,0.492714,0.584038,0.529022,1.180189
per_packet_inconsistent_time_sec,0.001054,0.009319,0.018551,0.026208,0.032136,0.042214,0.052430,0.062596,0.065832,0.072819,0.072269,0.123329,0.002027,0.015867,0.040827,0.029978,0.036937,0.047324,0.054499,0.063168,0.061422,0.067584,0.071782,0.238226
find_inconsistent_update_time_sec,-0.000023,-0.000028,-0.000036,-0.000041,-0.000044,-0.000058,-0.000058,-0.000064,-0.000068,-0.000073,-0.000074,-0.000133,-0.000039,-0.000053,-0.000084,-0.000053,-0.000062,-0.000067,-0.000063,-0.000069,-0.000069,-0.000074,-0.000079,-0.000263
