rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.569228,0.375575,0.082893,0.034892,0.000671,0.011600,0.063226,0.000330,-0.000008
1,1,False,True,0.576154,0.379305,0.083323,0.033378,0.000590,0.011329,0.067142,0.001044,-0.000010
2,2,False,True,0.578074,0.382218,0.082791,0.036771,0.000577,0.012114,0.062219,0.001321,-0.000032
3,3,False,True,0.585730,0.389302,0.080740,0.032935,0.000601,0.011893,0.068134,0.002055,-0.000037
4,4,False,True,0.576427,0.380973,0.079463,0.031469,0.000592,0.011387,0.070025,0.002429,-0.000057
5,5,False,True,0.579928,0.384611,0.078574,0.033244,0.000609,0.011789,0.068470,0.002539,-0.000059
6,6,False,True,0.580625,0.379671,0.077487,0.035734,0.000557,0.011410,0.072807,0.002870,-0.000057
7,7,False,True,0.589472,0.387061,0.076329,0.030176,0.000675,0.012013,0.079335,0.003773,-0.000077
8,8,False,True,0.592442,0.379180,0.079941,0.032260,0.000555,0.011250,0.084838,0.004298,-0.000087
9,9,False,True,0.591095,0.379979,0.073725,0.027962,0.000578,0.011485,0.091842,0.005328,-0.000133
10,10,False,True,0.611525,0.388313,0.071921,0.012393,0.000564,0.029204,0.102224,0.006763,-0.000110
inf,inf,False,True,0.620350,0.383489,0.066602,0.010372,0.000516,0.028788,0.114454,0.015918,-0.000178
