rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.568682,0.376215,0.083136,0.033679,0.000581,0.011069,0.063666,0.000296,-0.000007
1,1,False,True,0.578567,0.381888,0.082232,0.036152,0.000622,0.012060,0.064507,0.001061,-0.000010
2,2,False,True,0.580178,0.383854,0.082465,0.036707,0.000602,0.012154,0.062827,0.001502,-0.000034
3,3,False,True,0.589619,0.391619,0.081397,0.034705,0.000577,0.012104,0.067088,0.002059,-0.000038
4,4,False,True,0.577903,0.380450,0.079529,0.033802,0.000598,0.011408,0.069568,0.002457,-0.000058
5,5,False,True,0.574321,0.378457,0.079409,0.031080,0.000606,0.012062,0.070010,0.002603,-0.000060
6,6,False,True,0.578935,0.383291,0.078171,0.030510,0.000565,0.011161,0.071935,0.003206,-0.000063
7,7,False,True,0.586107,0.386124,0.075700,0.031694,0.000573,0.012058,0.076174,0.003679,-0.000071
8,8,False,True,0.586781,0.379103,0.076180,0.030160,0.000550,0.011389,0.084985,0.004292,-0.000088
9,9,False,True,0.598390,0.381132,0.074302,0.031733,0.000545,0.011478,0.093395,0.005679,-0.000093
10,10,False,True,0.604551,0.380555,0.071681,0.012128,0.000676,0.031042,0.101704,0.006621,-0.000111
inf,inf,False,True,0.615731,0.384898,0.067112,0.010686,0.000522,0.029769,0.106526,0.016001,-0.000178
