rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.576104,0.380446,0.082876,0.037107,0.000622,0.012146,0.062534,0.000331,-0.000008
1,1,False,True,0.573588,0.379776,0.084069,0.033430,0.000608,0.011754,0.062844,0.001059,-0.000010
2,2,False,True,0.582630,0.387056,0.086281,0.033228,0.000611,0.011773,0.062107,0.001507,-0.000034
3,3,False,True,0.581394,0.388061,0.080879,0.031997,0.000601,0.011482,0.066225,0.002078,-0.000037
4,4,False,True,0.580889,0.384999,0.082053,0.031824,0.000624,0.011831,0.066986,0.002480,-0.000058
5,5,False,True,0.582257,0.381810,0.079150,0.031025,0.000627,0.011750,0.075403,0.002405,-0.000055
6,6,False,True,0.580856,0.380202,0.077099,0.032184,0.000562,0.012109,0.075486,0.003121,-0.000058
7,7,False,True,0.590149,0.390923,0.079546,0.029772,0.000560,0.011471,0.074020,0.003746,-0.000077
8,8,False,True,0.589204,0.378752,0.078983,0.032945,0.000567,0.011396,0.082209,0.004239,-0.000081
9,9,False,True,0.606633,0.390662,0.073699,0.027753,0.000616,0.011506,0.096903,0.005368,-0.000094
10,10,False,True,0.618203,0.385598,0.079629,0.012272,0.000624,0.029275,0.104311,0.006352,-0.000110
inf,inf,False,True,0.627490,0.386762,0.071336,0.010557,0.000570,0.029284,0.112853,0.015926,-0.000166
