rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.573716,0.377926,0.082904,0.038966,0.000712,0.012107,0.060638,0.000407,-0.000010
1,1,False,True,0.572332,0.378428,0.082119,0.034680,0.000589,0.011273,0.064144,0.001056,-0.000010
2,2,False,True,0.570124,0.378502,0.081685,0.034171,0.000599,0.011294,0.062298,0.001507,-0.000035
3,3,False,True,0.590717,0.394853,0.081129,0.032284,0.000609,0.011182,0.068517,0.002068,-0.000037
4,4,False,True,0.582377,0.386534,0.080437,0.030971,0.000601,0.011501,0.069782,0.002459,-0.000058
5,5,False,True,0.589845,0.393541,0.079443,0.031830,0.000617,0.011313,0.070361,0.002645,-0.000062
6,6,False,True,0.574607,0.379065,0.076942,0.031836,0.000655,0.011488,0.071482,0.003049,-0.000058
7,7,False,True,0.583604,0.378633,0.076049,0.030742,0.000558,0.014114,0.079668,0.003733,-0.000075
8,8,False,True,0.583846,0.374866,0.074879,0.030254,0.000555,0.011627,0.087275,0.004269,-0.000089
9,9,False,True,0.593188,0.378318,0.073724,0.029287,0.000544,0.011454,0.094234,0.005498,-0.000094
10,10,False,True,0.610447,0.383008,0.073181,0.015415,0.000805,0.029785,0.101746,0.006365,-0.000110
inf,inf,False,True,0.616292,0.378125,0.066562,0.010570,0.000520,0.030493,0.113901,0.015908,-0.000179
