rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.571705,0.379001,0.082870,0.033520,0.000641,0.011968,0.063372,0.000294,-0.000007
1,1,False,True,0.581632,0.386936,0.084396,0.033430,0.000598,0.011342,0.063813,0.001073,-0.000011
2,2,False,True,0.570079,0.379032,0.081705,0.033215,0.000684,0.011636,0.062225,0.001514,-0.000034
3,3,False,True,0.570582,0.377319,0.080157,0.033056,0.000598,0.011482,0.065901,0.002002,-0.000035
4,4,False,True,0.595539,0.390132,0.087144,0.033685,0.000630,0.011956,0.069489,0.002416,-0.000053
5,5,False,True,0.589792,0.385135,0.087028,0.032995,0.000608,0.011692,0.069411,0.002831,-0.000057
6,6,False,True,0.578192,0.384325,0.078364,0.030213,0.000559,0.011141,0.070337,0.003158,-0.000063
7,7,False,True,0.579369,0.379952,0.076293,0.029813,0.000554,0.011318,0.077594,0.003732,-0.000077
8,8,False,True,0.585468,0.377584,0.074913,0.030731,0.000561,0.012135,0.085322,0.004109,-0.000080
9,9,False,True,0.593703,0.378215,0.072772,0.030813,0.000557,0.011688,0.093953,0.005584,-0.000088
10,10,False,True,0.625680,0.394642,0.079918,0.011356,0.000543,0.026558,0.105438,0.007006,-0.000160
inf,inf,False,True,0.625055,0.382051,0.074462,0.010953,0.000522,0.029135,0.112022,0.015708,-0.000169
