key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.231943,0.216977,0.246473,0.222214,0.247279,0.236185,0.229358,0.249755,0.256381,0.231587,0.233080,0.258481
load_time_sec,0.155899,0.138385,0.155496,0.138783,0.153905,0.152914,0.147142,0.154901,0.154927,0.138665,0.138814,0.152364
detect_races_time_sec,0.045227,0.045070,0.049831,0.043587,0.048216,0.042361,0.040338,0.044818,0.043975,0.038921,0.038469,0.040274
extract_traces_time_sec,0.009738,0.009710,0.010703,0.009190,0.009888,0.008580,0.007948,0.008829,0.008658,0.007339,0.007404,0.008066
find_reactive_cmds_time_sec,0.000774,0.000785,0.000910,0.000792,0.000839,0.000753,0.000727,0.000821,0.000820,0.000739,0.000763,0.000765
find_proactive_cmds_time_sec,0.004834,0.004966,0.005413,0.005058,0.005244,0.004683,0.004666,0.005081,0.005166,0.004716,0.004863,0.005005
find_covered_races_time,0.015219,0.017307,0.023078,0.023730,0.027846,0.025651,0.027149,0.033559,0.040815,0.039574,0.040934,0.048141
per_packet_inconsistent_time_sec,0.000226,0.000725,0.000973,0.001010,0.001265,0.001151,0.001295,0.001639,0.001886,0.001512,0.001689,0.003671
find_inconsistent_update_time_sec,0.000012,0.000015,0.000054,0.000050,0.000061,0.000078,0.000080,0.000093,0.000119,0.000107,0.000129,0.000179
