rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.575391,0.383187,0.082935,0.033926,0.000753,0.011384,0.062860,0.000305,-0.000008
1,1,False,True,0.578422,0.384355,0.082709,0.035738,0.000609,0.011787,0.062130,0.001050,-0.000010
2,2,False,True,0.569859,0.379381,0.083685,0.033156,0.000607,0.011373,0.060091,0.001498,-0.000034
3,3,False,True,0.573589,0.381558,0.081764,0.032146,0.000596,0.011690,0.063857,0.001906,-0.000035
4,4,False,True,0.572241,0.381968,0.078867,0.031134,0.000606,0.011362,0.065886,0.002334,-0.000053
5,5,False,True,0.591336,0.388319,0.082955,0.035643,0.000572,0.012003,0.069396,0.002359,-0.000055
6,6,False,True,0.575141,0.378572,0.077888,0.029959,0.000556,0.011461,0.073489,0.003126,-0.000058
7,7,False,True,0.582998,0.384827,0.075755,0.030385,0.000575,0.011112,0.076527,0.003714,-0.000071
8,8,False,True,0.580054,0.377817,0.075031,0.028946,0.000561,0.011091,0.082168,0.004320,-0.000087
9,9,False,True,0.602404,0.390529,0.072812,0.027830,0.000548,0.011399,0.093681,0.005484,-0.000088
10,10,False,True,0.615300,0.388987,0.073017,0.011258,0.000539,0.026459,0.107904,0.006992,-0.000112
inf,inf,False,True,0.635787,0.398955,0.068085,0.010714,0.000537,0.030693,0.110366,0.016218,-0.000181
