rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.564004,0.374662,0.083082,0.034074,0.000615,0.011903,0.059267,0.000352,-0.000010
1,1,False,True,0.577497,0.382549,0.083259,0.033358,0.000592,0.011748,0.064943,0.001004,-0.000010
2,2,False,True,0.580005,0.382630,0.085328,0.033442,0.000604,0.011288,0.065162,0.001484,-0.000034
3,3,False,True,0.575269,0.380956,0.083154,0.031859,0.000602,0.011729,0.064824,0.002074,-0.000037
4,4,False,True,0.574718,0.379559,0.079073,0.031571,0.000608,0.012513,0.069115,0.002195,-0.000053
5,5,False,True,0.588864,0.384717,0.086446,0.033381,0.000614,0.012246,0.068854,0.002519,-0.000054
6,6,False,True,0.587277,0.387517,0.077415,0.031501,0.000555,0.011709,0.075279,0.003204,-0.000064
7,7,False,True,0.581617,0.379386,0.079509,0.029561,0.000545,0.014789,0.074282,0.003439,-0.000074
8,8,False,True,0.586853,0.380326,0.075008,0.032888,0.000716,0.011717,0.081765,0.004312,-0.000088
9,9,False,True,0.594906,0.383511,0.072462,0.029399,0.000566,0.011704,0.091515,0.005617,-0.000095
10,10,False,True,0.603112,0.379315,0.071579,0.011176,0.000524,0.028769,0.104784,0.006821,-0.000111
inf,inf,False,True,0.623902,0.389757,0.068558,0.010484,0.000547,0.029289,0.109214,0.015841,-0.000178
