rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.573729,0.380084,0.084339,0.033788,0.000591,0.011217,0.063375,0.000295,-0.000008
1,1,False,True,0.574285,0.382086,0.083623,0.033429,0.000593,0.011449,0.061997,0.001064,-0.000010
2,2,False,True,0.576559,0.379813,0.087323,0.033166,0.000605,0.011495,0.062393,0.001699,-0.000032
3,3,False,True,0.584374,0.386104,0.085114,0.032047,0.000597,0.011923,0.066575,0.001947,-0.000035
4,4,False,True,0.576812,0.379489,0.079765,0.033177,0.000614,0.012040,0.069439,0.002200,-0.000054
5,5,False,True,0.585147,0.389514,0.079299,0.030894,0.000592,0.011595,0.070854,0.002311,-0.000055
6,6,False,True,0.581097,0.386562,0.077661,0.032873,0.000644,0.012297,0.068104,0.002866,-0.000058
7,7,False,True,0.589238,0.385016,0.077976,0.029584,0.000554,0.011453,0.080768,0.003778,-0.000076
8,8,False,True,0.584383,0.379829,0.076605,0.028871,0.000553,0.011244,0.082891,0.004267,-0.000088
9,9,False,True,0.596356,0.379570,0.073990,0.029300,0.000549,0.011667,0.095473,0.005679,-0.000095
10,10,False,True,0.596524,0.378942,0.071537,0.011241,0.000536,0.026853,0.100419,0.006845,-0.000119
inf,inf,False,True,0.623752,0.390225,0.068076,0.010716,0.000533,0.031403,0.106622,0.015963,-0.000179
