rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.570258,0.379818,0.084125,0.033777,0.000588,0.011491,0.060124,0.000295,-0.000008
1,1,False,True,0.573864,0.381550,0.082597,0.033738,0.000623,0.011603,0.062652,0.001057,-0.000010
2,2,False,True,0.588536,0.396171,0.082709,0.033457,0.000623,0.011856,0.062149,0.001505,-0.000034
3,3,False,True,0.576727,0.380737,0.081011,0.032028,0.000633,0.011346,0.068867,0.002034,-0.000038
4,4,False,True,0.581014,0.387272,0.078524,0.031306,0.000612,0.011443,0.069305,0.002459,-0.000058
5,5,False,True,0.591340,0.388471,0.078482,0.035948,0.000578,0.012016,0.073273,0.002487,-0.000054
6,6,False,True,0.593216,0.392004,0.078771,0.031719,0.000563,0.011862,0.074948,0.003253,-0.000063
7,7,False,True,0.590503,0.389755,0.075885,0.029871,0.000624,0.011935,0.078531,0.003791,-0.000077
8,8,False,True,0.600149,0.391618,0.076648,0.031554,0.000573,0.011666,0.083552,0.004424,-0.000080
9,9,False,True,0.604716,0.385164,0.072818,0.029014,0.000580,0.011664,0.099727,0.005628,-0.000089
10,10,False,True,0.605256,0.385791,0.071620,0.011265,0.000541,0.026463,0.102576,0.006848,-0.000118
inf,inf,False,True,0.632151,0.384712,0.072513,0.010650,0.000529,0.031034,0.116465,0.016034,-0.000179
