rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.569436,0.375907,0.082521,0.035671,0.000606,0.012183,0.062175,0.000332,-0.000008
1,1,False,True,0.577740,0.383609,0.083456,0.033490,0.000615,0.012054,0.063413,0.001059,-0.000010
2,2,False,True,0.579298,0.382401,0.086364,0.033566,0.000615,0.011460,0.063302,0.001519,-0.000033
3,3,False,True,0.579311,0.383528,0.080862,0.032952,0.000608,0.011879,0.067341,0.002071,-0.000037
4,4,False,True,0.573539,0.380309,0.079534,0.031133,0.000601,0.011264,0.068390,0.002224,-0.000052
5,5,False,True,0.587338,0.390214,0.079718,0.031211,0.000602,0.011518,0.071379,0.002609,-0.000055
6,6,False,True,0.573261,0.378490,0.077330,0.030615,0.000566,0.011165,0.071811,0.003189,-0.000062
7,7,False,True,0.582197,0.383362,0.075732,0.031687,0.000709,0.012110,0.074702,0.003794,-0.000070
8,8,False,True,0.582938,0.378069,0.075060,0.028951,0.000554,0.011343,0.084507,0.004334,-0.000086
9,9,False,True,0.600320,0.383092,0.072752,0.029414,0.000662,0.011939,0.096398,0.005934,-0.000094
10,10,False,True,0.600302,0.378642,0.071769,0.011449,0.000523,0.026544,0.104404,0.006815,-0.000120
inf,inf,False,True,0.610725,0.376030,0.066719,0.010701,0.000514,0.028924,0.111689,0.015936,-0.000171
