rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.566341,0.375871,0.082548,0.035083,0.000601,0.012005,0.059855,0.000335,-0.000008
1,1,False,True,0.573116,0.380223,0.083030,0.033850,0.000602,0.011679,0.062778,0.000911,-0.000010
2,2,False,True,0.579592,0.384983,0.082258,0.033486,0.000623,0.011682,0.065128,0.001367,-0.000032
3,3,False,True,0.575116,0.384173,0.082084,0.031924,0.000596,0.011630,0.062688,0.001951,-0.000037
4,4,False,True,0.578731,0.380386,0.080172,0.033615,0.000602,0.011759,0.069770,0.002341,-0.000053
5,5,False,True,0.580919,0.380527,0.084756,0.031356,0.000624,0.011914,0.069090,0.002560,-0.000058
6,6,False,True,0.581895,0.383593,0.078355,0.032653,0.000618,0.011938,0.071448,0.003193,-0.000063
7,7,False,True,0.589098,0.379356,0.075689,0.038300,0.000579,0.011597,0.079716,0.003752,-0.000076
8,8,False,True,0.587711,0.384352,0.075138,0.028803,0.000556,0.011381,0.083043,0.004317,-0.000087
9,9,False,True,0.609814,0.391420,0.073457,0.029001,0.000554,0.011862,0.098234,0.005162,-0.000089
10,10,False,True,0.606581,0.385368,0.071996,0.011344,0.000558,0.026449,0.104187,0.006538,-0.000110
inf,inf,False,True,0.618372,0.381727,0.068125,0.010506,0.000529,0.029045,0.113000,0.015236,-0.000167
