rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.583650,0.388573,0.084485,0.034216,0.000609,0.011662,0.063762,0.000302,-0.000008
1,1,False,True,0.570343,0.379198,0.083678,0.033648,0.000597,0.011537,0.060585,0.001056,-0.000010
2,2,False,True,0.578556,0.381287,0.083378,0.034941,0.000609,0.011308,0.065506,0.001463,-0.000032
3,3,False,True,0.582665,0.386793,0.082238,0.032298,0.000679,0.011590,0.066931,0.002065,-0.000038
4,4,False,True,0.579767,0.384520,0.079434,0.031862,0.000596,0.011240,0.069799,0.002217,-0.000066
5,5,False,True,0.575913,0.381380,0.078925,0.032866,0.000606,0.011691,0.067778,0.002575,-0.000058
6,6,False,True,0.576423,0.378148,0.077339,0.032092,0.000562,0.012377,0.072622,0.003186,-0.000064
7,7,False,True,0.579785,0.378129,0.076238,0.030758,0.000555,0.011557,0.078682,0.003761,-0.000072
8,8,False,True,0.582890,0.381525,0.075384,0.029264,0.000546,0.011601,0.080104,0.004330,-0.000103
9,9,False,True,0.597952,0.382086,0.074145,0.029345,0.000567,0.011786,0.094315,0.005589,-0.000087
10,10,False,True,0.604756,0.384017,0.071318,0.011288,0.000528,0.026601,0.104247,0.006615,-0.000110
inf,inf,False,True,0.623489,0.382879,0.067447,0.010396,0.000513,0.029625,0.116471,0.015945,-0.000179
