key,value
rw_delta,9
ww_delta,9
alt_barr,True
data_deps,True
total_time_sec,0.648207
load_time_sec,0.428782
detect_races_time_sec,0.079795
extract_traces_time_sec,0.010249
find_reactive_cmds_time_sec,0.000696
find_proactive_cmds_time_sec,0.026989
find_covered_races_time,0.095578
per_packet_inconsistent_time_sec,0.005897
find_inconsistent_update_time_sec,-0.000171
