rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.351747,0.232242,0.063766,0.011638,0.000036,0.010888,0.032793,0.000347,-0.000006
1,1,False,True,0.363766,0.235202,0.066563,0.008962,0.000039,0.012276,0.039312,0.001367,-0.000011
2,2,False,True,0.365919,0.238296,0.063177,0.008532,0.000035,0.011705,0.042060,0.002069,-0.000012
3,3,False,True,0.370844,0.241143,0.062910,0.008193,0.000035,0.011974,0.043654,0.002887,-0.000016
4,4,False,True,0.370733,0.240329,0.062173,0.008111,0.000035,0.010872,0.045837,0.003327,-0.000017
5,5,False,True,0.369370,0.233783,0.061784,0.007942,0.000035,0.010833,0.051038,0.003904,-0.000019
6,6,False,True,0.370637,0.235428,0.062668,0.008141,0.000035,0.010691,0.049098,0.004523,-0.000021
7,7,False,True,0.377159,0.232024,0.061678,0.008239,0.000034,0.011334,0.058288,0.005508,-0.000023
8,8,False,True,0.378030,0.235293,0.061925,0.007390,0.000035,0.011117,0.055536,0.006674,-0.000027
9,9,False,True,0.380801,0.237440,0.061415,0.007304,0.000036,0.010980,0.056747,0.006816,-0.000028
10,10,False,True,0.378381,0.235253,0.061738,0.007315,0.000035,0.010696,0.055813,0.007468,-0.000030
inf,inf,False,True,0.384963,0.237140,0.061053,0.007543,0.000037,0.011229,0.059195,0.008698,-0.000038
