rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.354681,0.235105,0.065351,0.011645,0.000036,0.010772,0.031330,0.000401,-0.000006
1,1,False,True,0.356210,0.232526,0.062909,0.008688,0.000034,0.011903,0.038753,0.001354,-0.000010
2,2,False,True,0.367667,0.240474,0.063649,0.008486,0.000036,0.011774,0.041345,0.001859,-0.000012
3,3,False,True,0.362571,0.235126,0.062389,0.008433,0.000035,0.011895,0.041628,0.003017,-0.000016
4,4,False,True,0.371482,0.240843,0.062580,0.008061,0.000036,0.011417,0.045316,0.003181,-0.000017
5,5,False,True,0.375847,0.239748,0.062719,0.008178,0.000035,0.011149,0.050149,0.003815,-0.000018
6,6,False,True,0.372014,0.233242,0.062454,0.007885,0.000036,0.011078,0.052793,0.004474,-0.000021
7,7,False,True,0.381913,0.235453,0.063828,0.007639,0.000037,0.010754,0.057751,0.006393,-0.000025
8,8,False,True,0.377446,0.236056,0.063210,0.007370,0.000034,0.010652,0.053330,0.006736,-0.000027
9,9,False,True,0.380650,0.237150,0.061931,0.007341,0.000035,0.010743,0.056195,0.007194,-0.000029
10,10,False,True,0.378246,0.234235,0.061466,0.007317,0.000035,0.010705,0.057496,0.006931,-0.000029
inf,inf,False,True,0.380468,0.237129,0.061209,0.007359,0.000035,0.010712,0.055684,0.008271,-0.000037
