rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.349609,0.231910,0.064767,0.011571,0.000037,0.010722,0.030189,0.000374,-0.000006
1,1,False,True,0.355747,0.233058,0.062607,0.008880,0.000036,0.012655,0.037309,0.001162,-0.000010
2,2,False,True,0.362948,0.236595,0.063143,0.008621,0.000035,0.012003,0.040590,0.001915,-0.000012
3,3,False,True,0.368577,0.238179,0.063602,0.008552,0.000039,0.011861,0.043286,0.003011,-0.000016
4,4,False,True,0.371192,0.231855,0.069477,0.008353,0.000038,0.011115,0.047077,0.003229,-0.000018
5,5,False,True,0.379825,0.242907,0.064950,0.008109,0.000037,0.010987,0.048594,0.004187,-0.000021
6,6,False,True,0.377186,0.234799,0.062977,0.008035,0.000037,0.010734,0.055539,0.005011,-0.000022
7,7,False,True,0.384452,0.242174,0.062415,0.007690,0.000036,0.011137,0.055167,0.005777,-0.000024
8,8,False,True,0.374087,0.234730,0.061927,0.007489,0.000035,0.011159,0.051898,0.006790,-0.000027
9,9,False,True,0.380636,0.237141,0.061501,0.007374,0.000035,0.011143,0.056771,0.006609,-0.000028
10,10,False,True,0.379883,0.237165,0.062125,0.007398,0.000034,0.010742,0.054816,0.007540,-0.000031
inf,inf,False,True,0.384403,0.239609,0.062171,0.007378,0.000038,0.010813,0.056064,0.008261,-0.000037
