rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.368876,0.248357,0.064563,0.012321,0.000038,0.010967,0.032179,0.000412,-0.000007
1,1,False,True,0.354647,0.232981,0.063441,0.008701,0.000036,0.012273,0.035877,0.001291,-0.000014
2,2,False,True,0.369599,0.234322,0.070966,0.011773,0.000051,0.013296,0.037189,0.001959,-0.000012
3,3,False,True,0.366529,0.234160,0.063943,0.008347,0.000037,0.012695,0.044178,0.003120,-0.000016
4,4,False,True,0.386746,0.243907,0.067818,0.008618,0.000041,0.010875,0.051738,0.003696,-0.000017
5,5,False,True,0.378691,0.237831,0.062836,0.008495,0.000040,0.010807,0.054657,0.003940,-0.000036
6,6,False,True,0.386341,0.236149,0.073327,0.008508,0.000042,0.010767,0.052925,0.004570,-0.000021
7,7,False,True,0.372656,0.233372,0.061438,0.007567,0.000035,0.010567,0.054223,0.005399,-0.000024
8,8,False,True,0.377724,0.237351,0.061290,0.007672,0.000038,0.011395,0.053214,0.006706,-0.000026
9,9,False,True,0.375708,0.236282,0.061960,0.007476,0.000035,0.010630,0.052642,0.006621,-0.000027
10,10,False,True,0.375995,0.232475,0.061670,0.007459,0.000035,0.011015,0.056501,0.006776,-0.000029
inf,inf,False,True,0.404540,0.240394,0.069537,0.007670,0.000037,0.011638,0.066954,0.008241,-0.000037
