rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.352252,0.234355,0.063667,0.011681,0.000037,0.011049,0.031071,0.000354,-0.000006
1,1,False,True,0.358052,0.234592,0.063656,0.008730,0.000035,0.012446,0.037189,0.001360,-0.000011
2,2,False,True,0.369382,0.241327,0.063355,0.008572,0.000037,0.011547,0.042403,0.002096,-0.000013
3,3,False,True,0.366382,0.235329,0.062666,0.008309,0.000037,0.011685,0.043031,0.005256,-0.000023
4,4,False,True,0.375199,0.240612,0.062473,0.008198,0.000035,0.011107,0.049521,0.003203,-0.000018
5,5,False,True,0.373467,0.235488,0.068265,0.008086,0.000037,0.010917,0.046869,0.003754,-0.000019
6,6,False,True,0.379284,0.236412,0.065686,0.008486,0.000036,0.010920,0.053195,0.004497,-0.000020
7,7,False,True,0.377852,0.231383,0.064959,0.007750,0.000040,0.011230,0.056904,0.005529,-0.000024
8,8,False,True,0.371208,0.232659,0.061614,0.007356,0.000034,0.012297,0.051180,0.006012,-0.000025
9,9,False,True,0.387277,0.249192,0.061782,0.007305,0.000035,0.010973,0.051138,0.006793,-0.000027
10,10,False,True,0.378371,0.236366,0.061242,0.007352,0.000035,0.010704,0.055277,0.007330,-0.000031
inf,inf,False,True,0.374786,0.231704,0.060651,0.007212,0.000034,0.010727,0.056079,0.008311,-0.000037
