rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.350320,0.232104,0.064147,0.011570,0.000058,0.010668,0.031335,0.000400,-0.000006
1,1,False,True,0.354609,0.233815,0.062765,0.008593,0.000035,0.011536,0.036486,0.001336,-0.000010
2,2,False,True,0.368368,0.235040,0.067897,0.008723,0.000038,0.011947,0.042756,0.001922,-0.000012
3,3,False,True,0.365933,0.236472,0.063030,0.008363,0.000036,0.011958,0.043212,0.002815,-0.000016
4,4,False,True,0.367539,0.236588,0.062332,0.008039,0.000035,0.010798,0.046259,0.003437,-0.000018
5,5,False,True,0.366323,0.233666,0.062125,0.007952,0.000036,0.010901,0.047851,0.003742,-0.000019
6,6,False,True,0.376591,0.238809,0.061662,0.008479,0.000038,0.010962,0.051911,0.004665,-0.000031
7,7,False,True,0.373920,0.233840,0.061447,0.007490,0.000036,0.010663,0.055005,0.005383,-0.000024
8,8,False,True,0.374893,0.235545,0.061623,0.007373,0.000035,0.010763,0.053406,0.006090,-0.000025
9,9,False,True,0.382902,0.237969,0.065517,0.007448,0.000037,0.010574,0.054264,0.007028,-0.000029
10,10,False,True,0.375716,0.236517,0.061287,0.007479,0.000035,0.010885,0.052660,0.006792,-0.000029
inf,inf,False,True,0.387154,0.244815,0.060964,0.007308,0.000035,0.010740,0.053958,0.009266,-0.000038
