rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.351415,0.233019,0.063751,0.011527,0.000035,0.010611,0.032024,0.000410,-0.000006
1,1,False,True,0.354404,0.234020,0.063205,0.008717,0.000036,0.011491,0.035744,0.001149,-0.000010
2,2,False,True,0.361253,0.238792,0.062745,0.008541,0.000035,0.011631,0.037506,0.001959,-0.000012
3,3,False,True,0.367556,0.235506,0.062085,0.008289,0.000035,0.013352,0.045444,0.002795,-0.000016
4,4,False,True,0.369230,0.237328,0.062499,0.008092,0.000036,0.010962,0.047006,0.003258,-0.000017
5,5,False,True,0.370323,0.236446,0.062227,0.007920,0.000037,0.011035,0.048787,0.003817,-0.000019
6,6,False,True,0.381016,0.234256,0.070045,0.008624,0.000041,0.011192,0.051721,0.005083,-0.000022
7,7,False,True,0.380315,0.236405,0.061855,0.007852,0.000037,0.011241,0.057449,0.005420,-0.000024
8,8,False,True,0.373971,0.235605,0.061886,0.007444,0.000035,0.011067,0.051455,0.006419,-0.000026
9,9,False,True,0.385455,0.242370,0.061434,0.007531,0.000036,0.011612,0.055926,0.006486,-0.000028
10,10,False,True,0.387888,0.244687,0.061747,0.007360,0.000035,0.011052,0.055336,0.007608,-0.000030
inf,inf,False,True,0.376160,0.232559,0.060964,0.007629,0.000050,0.011649,0.054041,0.009197,-0.000038
