rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.352794,0.233319,0.064517,0.011763,0.000034,0.010819,0.031948,0.000353,-0.000009
1,1,False,True,0.356782,0.234369,0.063135,0.008700,0.000034,0.011587,0.037566,0.001348,-0.000010
2,2,False,True,0.363231,0.234702,0.063182,0.008554,0.000036,0.012275,0.042349,0.002088,-0.000013
3,3,False,True,0.364529,0.236455,0.062786,0.008758,0.000037,0.012163,0.041207,0.003074,-0.000017
4,4,False,True,0.368176,0.237352,0.062462,0.008231,0.000035,0.011048,0.045777,0.003221,-0.000018
5,5,False,True,0.367441,0.234199,0.064158,0.007970,0.000038,0.010676,0.046568,0.003783,-0.000018
6,6,False,True,0.371967,0.234279,0.063251,0.008084,0.000038,0.010947,0.050783,0.004532,-0.000021
7,7,False,True,0.381710,0.238417,0.062005,0.007838,0.000037,0.011075,0.056193,0.006088,-0.000025
8,8,False,True,0.381198,0.238527,0.061790,0.007357,0.000035,0.011256,0.056127,0.006046,-0.000027
9,9,False,True,0.377814,0.235571,0.061698,0.007381,0.000036,0.010616,0.055533,0.006920,-0.000027
10,10,False,True,0.379387,0.234696,0.061800,0.007442,0.000035,0.010941,0.057661,0.006751,-0.000029
inf,inf,False,True,0.386802,0.238991,0.060946,0.007445,0.000036,0.010563,0.059962,0.008790,-0.000038
