rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.358838,0.240027,0.064275,0.011791,0.000037,0.010571,0.031747,0.000353,-0.000006
1,1,False,True,0.360770,0.232144,0.067921,0.008723,0.000036,0.011938,0.038761,0.001206,-0.000010
2,2,False,True,0.364481,0.236214,0.064425,0.008608,0.000036,0.012173,0.040867,0.002113,-0.000013
3,3,False,True,0.374691,0.238290,0.063040,0.008607,0.000037,0.012295,0.049178,0.003196,-0.000017
4,4,False,True,0.369040,0.236909,0.062691,0.008119,0.000035,0.010899,0.046660,0.003676,-0.000019
5,5,False,True,0.377383,0.238467,0.066481,0.008319,0.000037,0.010599,0.049609,0.003821,-0.000019
6,6,False,True,0.374445,0.235567,0.062704,0.008412,0.000035,0.010530,0.052164,0.004976,-0.000022
7,7,False,True,0.379273,0.236600,0.062193,0.007622,0.000036,0.011061,0.055670,0.006033,-0.000025
8,8,False,True,0.379767,0.241288,0.061894,0.007483,0.000037,0.011189,0.051645,0.006175,-0.000025
9,9,False,True,0.375679,0.233695,0.063824,0.007564,0.000038,0.011272,0.051868,0.007356,-0.000029
10,10,False,True,0.379461,0.234546,0.061851,0.007415,0.000035,0.011130,0.057667,0.006754,-0.000029
inf,inf,False,True,0.387324,0.244615,0.060919,0.007297,0.000035,0.011060,0.055044,0.008285,-0.000037
