rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.354020,0.234675,0.064364,0.011562,0.000038,0.010772,0.032166,0.000403,-0.000007
1,1,False,True,0.358594,0.236712,0.063071,0.008729,0.000036,0.011901,0.036752,0.001349,-0.000011
2,2,False,True,0.371704,0.239026,0.064550,0.008943,0.000046,0.012546,0.044448,0.002100,-0.000013
3,3,False,True,0.368517,0.241736,0.062119,0.008339,0.000036,0.012064,0.041393,0.002784,-0.000015
4,4,False,True,0.369783,0.235211,0.062389,0.008163,0.000036,0.011038,0.049418,0.003479,-0.000017
5,5,False,True,0.378772,0.240426,0.063910,0.008171,0.000039,0.010882,0.051465,0.003830,-0.000019
6,6,False,True,0.373969,0.235955,0.062242,0.007987,0.000037,0.011220,0.051691,0.004781,-0.000022
7,7,False,True,0.375224,0.232419,0.061516,0.007755,0.000033,0.011005,0.057114,0.005327,-0.000023
8,8,False,True,0.374766,0.235425,0.062375,0.007392,0.000035,0.011061,0.052414,0.006003,-0.000029
9,9,False,True,0.369945,0.232356,0.061301,0.007367,0.000034,0.010939,0.051317,0.006571,-0.000028
10,10,False,True,0.370822,0.232145,0.061786,0.007459,0.000036,0.011190,0.051327,0.006819,-0.000029
inf,inf,False,True,0.380324,0.234648,0.061461,0.007312,0.000035,0.010776,0.057627,0.008397,-0.000037
