key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.351415,0.354404,0.361253,0.367556,0.369230,0.370323,0.381016,0.380315,0.373971,0.385455,0.387888,0.376160
load_time_sec,0.233019,0.234020,0.238792,0.235506,0.237328,0.236446,0.234256,0.236405,0.235605,0.242370,0.244687,0.232559
detect_races_time_sec,0.063751,0.063205,0.062745,0.062085,0.062499,0.062227,0.070045,0.061855,0.061886,0.061434,0.061747,0.060964
extract_traces_time_sec,0.011527,0.008717,0.008541,0.008289,0.008092,0.007920,0.008624,0.007852,0.007444,0.007531,0.007360,0.007629
find_reactive_cmds_time_sec,0.000035,0.000036,0.000035,0.000035,0.000036,0.000037,0.000041,0.000037,0.000035,0.000036,0.000035,0.000050
find_proactive_cmds_time_sec,0.010611,0.011491,0.011631,0.013352,0.010962,0.011035,0.011192,0.011241,0.011067,0.011612,0.011052,0.011649
find_covered_races_time,0.032024,0.035744,0.037506,0.045444,0.047006,0.048787,0.051721,0.057449,0.051455,0.055926,0.055336,0.054041
per_packet_inconsistent_time_sec,0.000410,0.001149,0.001959,0.002795,0.003258,0.003817,0.005083,0.005420,0.006419,0.006486,0.007608,0.009197
find_inconsistent_update_time_sec,-0.000006,-0.000010,-0.000012,-0.000016,-0.000017,-0.000019,-0.000022,-0.000024,-0.000026,-0.000028,-0.000030,-0.000038
