key,value
rw_delta,2
ww_delta,2
alt_barr,False
data_deps,True
total_time_sec,0.658825
load_time_sec,0.452436
detect_races_time_sec,0.079563
extract_traces_time_sec,0.012557
find_reactive_cmds_time_sec,0.000052
find_proactive_cmds_time_sec,0.059092
find_covered_races_time,0.053075
per_packet_inconsistent_time_sec,0.002014
find_inconsistent_update_time_sec,-0.000009
