key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf,True-0,True-1,True-2,True-3,True-4,True-5,True-6,True-7,True-8,True-9,True-10,True-inf
total_time_sec,10.857586,9.596480,11.449390,11.030023,10.679573,13.537641,12.068602,11.619844,13.151233,10.623609,10.946353,12.885172,10.938660,12.872903,12.353671,12.043001,12.539994,12.023393,10.836192,12.205420,13.466998,11.432846,11.881246,14.595815
load_time_sec,7.843573,6.867717,8.544656,8.060526,7.533956,9.949186,8.720988,8.364910,8.304548,7.388274,7.537841,8.650411,8.032927,9.201830,8.200530,8.551239,8.345870,8.253566,7.532533,8.409623,9.462643,8.493497,8.139866,10.571223
detect_races_time_sec,1.786704,1.181292,1.362974,1.203908,1.357347,1.511187,1.270154,1.188795,1.933866,1.300052,1.197346,1.576030,1.590678,1.813556,1.624475,1.467203,1.543978,1.499761,1.319749,1.932616,1.497280,1.185683,1.324914,1.398050
extract_traces_time_sec,0.040983,0.046116,0.030936,0.030686,0.030024,0.045328,0.029672,0.030834,0.033254,0.047651,0.029906,0.030046,0.042705,0.029832,0.055571,0.072556,0.077855,0.029718,0.030430,0.029070,0.102263,0.027781,0.030176,0.029455
find_reactive_cmds_time_sec,0.001718,0.001516,0.001632,0.001499,0.001497,0.001431,0.001524,0.001592,0.001272,0.002813,0.001558,0.001576,0.001712,0.001512,0.001445,0.001785,0.004444,0.001637,0.001557,0.001381,0.001494,0.001429,0.001575,0.001556
find_proactive_cmds_time_sec,0.232146,0.212838,0.178860,0.179733,0.177540,0.216164,0.179304,0.191081,0.198362,0.214727,0.181774,0.339684,0.244387,0.261027,0.389434,0.215447,0.286440,0.248605,0.193041,0.206522,0.265437,0.179050,0.178644,0.195251
find_covered_races_time,0.006978,0.015900,0.019611,0.020779,0.022529,0.026800,0.025870,0.029513,0.027885,0.029052,0.058950,0.064051,0.007562,0.033574,0.022498,0.036590,0.083186,0.050463,0.042130,0.038320,0.081945,0.042030,0.051886,0.040782
per_packet_inconsistent_time_sec,0.001622,0.032779,0.028883,0.042684,0.048231,0.072512,0.052989,0.075498,0.264316,0.063604,0.069864,0.109246,0.001671,0.079021,0.078290,0.066155,0.133912,0.070875,0.072850,0.056615,0.157133,0.065566,0.081520,0.073969
find_inconsistent_update_time_sec,-0.000032,-0.000074,-0.000075,-0.000082,-0.000090,-0.000104,-0.000100,-0.000103,-0.000099,-0.000108,-0.000113,-0.000120,-0.000033,-0.000071,-0.000079,-0.000658,-0.001191,-0.003456,-0.006510,-0.003489,-0.006895,-0.003635,-0.003779,-0.005277
