rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.815404,0.538045,0.143206,0.017718,0.000228,0.011855,0.103836,0.000468,-0.000011
1,1,False,True,0.817822,0.538354,0.140251,0.013736,0.000226,0.011838,0.111563,0.001801,-0.000016
2,2,False,True,0.831177,0.541553,0.138609,0.013220,0.000230,0.012105,0.121569,0.003833,-0.000021
3,3,False,True,0.847540,0.538882,0.141922,0.013306,0.000265,0.011858,0.135468,0.005780,-0.000027
4,4,False,True,0.867691,0.546547,0.141600,0.013461,0.000238,0.011894,0.147489,0.006398,-0.000030
5,5,False,True,0.883842,0.538529,0.137395,0.012661,0.000228,0.011381,0.175081,0.008488,-0.000040
6,6,False,True,0.887785,0.543693,0.139382,0.012414,0.000224,0.011209,0.171311,0.009475,-0.000040
7,7,False,True,0.918918,0.550583,0.137290,0.012311,0.000237,0.012213,0.193871,0.012329,-0.000047
8,8,False,True,0.925345,0.548526,0.138781,0.012438,0.000241,0.011980,0.199931,0.013364,-0.000050
9,9,False,True,0.910911,0.538904,0.135084,0.011647,0.000222,0.011701,0.199571,0.013691,-0.000054
10,10,False,True,0.890482,0.541885,0.135492,0.011515,0.000222,0.011939,0.174820,0.014518,-0.000054
inf,inf,False,True,0.894380,0.545016,0.135128,0.011537,0.000227,0.011417,0.172396,0.018546,-0.000074
