rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.830408,0.548078,0.145380,0.017702,0.000233,0.011778,0.106690,0.000495,-0.000012
1,1,False,True,0.848427,0.560909,0.141277,0.014701,0.000251,0.012168,0.117279,0.001789,-0.000016
2,2,False,True,0.834142,0.536896,0.139035,0.013632,0.000226,0.011809,0.128471,0.004012,-0.000023
3,3,False,True,0.869149,0.545322,0.138800,0.014491,0.000299,0.012104,0.152462,0.005606,-0.000028
4,4,False,True,0.858082,0.541431,0.138667,0.014518,0.000226,0.011297,0.145867,0.006009,-0.000029
5,5,False,True,0.930824,0.565524,0.140382,0.014013,0.000255,0.012182,0.189425,0.008966,-0.000038
6,6,False,True,0.924792,0.559084,0.141894,0.012790,0.000229,0.011870,0.188345,0.010497,-0.000042
7,7,False,True,0.908226,0.544742,0.136692,0.012178,0.000233,0.011975,0.190597,0.011721,-0.000049
8,8,False,True,0.929712,0.548214,0.138974,0.013062,0.000235,0.011492,0.204599,0.013054,-0.000050
9,9,False,True,0.918243,0.541367,0.135908,0.011508,0.000285,0.012299,0.203177,0.013605,-0.000052
10,10,False,True,0.904600,0.544304,0.139569,0.011802,0.000234,0.011554,0.182011,0.015037,-0.000056
inf,inf,False,True,0.887091,0.542322,0.133729,0.011473,0.000228,0.013300,0.167761,0.018169,-0.000072
