rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.824670,0.539394,0.147338,0.017675,0.000233,0.012370,0.107115,0.000495,-0.000011
1,1,False,True,0.817034,0.541456,0.139304,0.013727,0.000223,0.011298,0.109237,0.001740,-0.000015
2,2,False,True,0.850145,0.554633,0.139653,0.015544,0.000338,0.012496,0.123595,0.003830,-0.000022
3,3,False,True,0.858153,0.541825,0.138269,0.013337,0.000234,0.012102,0.146501,0.005817,-0.000028
4,4,False,True,0.874355,0.553717,0.139349,0.013300,0.000229,0.012359,0.149302,0.006033,-0.000029
5,5,False,True,0.887503,0.541197,0.136839,0.012557,0.000232,0.012209,0.175683,0.008710,-0.000037
6,6,False,True,0.889733,0.542666,0.136830,0.012275,0.000223,0.011387,0.175939,0.010329,-0.000047
7,7,False,True,0.896563,0.536363,0.135915,0.012109,0.000302,0.012052,0.187852,0.011888,-0.000046
8,8,False,True,0.918797,0.540787,0.144698,0.011951,0.000226,0.011712,0.196265,0.013069,-0.000050
9,9,False,True,0.929823,0.554611,0.136600,0.011850,0.000231,0.012255,0.200741,0.013446,-0.000052
10,10,False,True,0.905182,0.543812,0.136895,0.011565,0.000227,0.011867,0.186377,0.014347,-0.000055
inf,inf,False,True,0.888469,0.540645,0.134005,0.011536,0.000223,0.011945,0.172070,0.017936,-0.000070
