rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.820997,0.542704,0.142115,0.017446,0.000230,0.012419,0.105564,0.000471,-0.000011
1,1,False,True,0.816925,0.542640,0.139458,0.013529,0.000225,0.011727,0.107472,0.001804,-0.000015
2,2,False,True,0.839460,0.544722,0.139236,0.013218,0.000229,0.011926,0.125913,0.004155,-0.000023
3,3,False,True,0.858613,0.540909,0.138360,0.013025,0.000227,0.011896,0.148358,0.005772,-0.000028
4,4,False,True,0.848260,0.540810,0.138561,0.013270,0.000224,0.012796,0.136117,0.006414,-0.000033
5,5,False,True,0.873500,0.541343,0.136882,0.012451,0.000230,0.011734,0.162061,0.008723,-0.000038
6,6,False,True,0.882052,0.537509,0.136485,0.013391,0.000221,0.011872,0.173029,0.009460,-0.000041
7,7,False,True,0.928851,0.549007,0.141684,0.012556,0.000241,0.012358,0.200352,0.012567,-0.000048
8,8,False,True,0.925724,0.546895,0.137271,0.012749,0.000305,0.012443,0.202824,0.013150,-0.000050
9,9,False,True,0.913773,0.537572,0.140188,0.011671,0.000241,0.011700,0.198133,0.014182,-0.000052
10,10,False,True,0.896540,0.538119,0.135246,0.011498,0.000226,0.011819,0.184136,0.015403,-0.000056
inf,inf,False,True,0.880259,0.538632,0.133200,0.011406,0.000219,0.011545,0.167486,0.017662,-0.000070
