rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.820979,0.541160,0.142272,0.017531,0.000230,0.011146,0.108101,0.000498,-0.000010
1,1,False,True,0.824882,0.546554,0.142276,0.013846,0.000224,0.011526,0.108627,0.001777,-0.000014
2,2,False,True,0.834611,0.539405,0.138058,0.012949,0.000223,0.011369,0.128677,0.003872,-0.000021
3,3,False,True,0.855832,0.541887,0.138523,0.013228,0.000224,0.011340,0.144933,0.005638,-0.000026
4,4,False,True,0.861898,0.539930,0.137481,0.013186,0.000233,0.012078,0.152367,0.006555,-0.000030
5,5,False,True,0.892488,0.541839,0.137929,0.012437,0.000227,0.011289,0.180091,0.008598,-0.000040
6,6,False,True,0.905144,0.541869,0.137044,0.012543,0.000227,0.011867,0.191150,0.010365,-0.000042
7,7,False,True,0.913706,0.543356,0.136201,0.011984,0.000231,0.012353,0.197198,0.012303,-0.000047
8,8,False,True,0.926703,0.545144,0.136639,0.012287,0.000222,0.011901,0.207203,0.013217,-0.000052
9,9,False,True,0.946302,0.554984,0.136650,0.011776,0.000236,0.011218,0.216985,0.014361,-0.000054
10,10,False,True,0.898510,0.541173,0.135111,0.011525,0.000225,0.011997,0.183120,0.015265,-0.000057
inf,inf,False,True,0.896458,0.547138,0.133378,0.012116,0.000241,0.012068,0.172934,0.018479,-0.000070
