rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.831274,0.544391,0.146623,0.018039,0.000244,0.012200,0.109259,0.000470,-0.000011
1,1,False,True,0.827004,0.543934,0.141431,0.014323,0.000237,0.011877,0.113582,0.001573,-0.000014
2,2,False,True,0.836553,0.538876,0.139952,0.013422,0.000235,0.011898,0.128089,0.004025,-0.000023
3,3,False,True,0.853596,0.540864,0.137779,0.013148,0.000232,0.011772,0.143810,0.005925,-0.000028
4,4,False,True,0.859697,0.542655,0.139583,0.013311,0.000229,0.011328,0.146401,0.006129,-0.000029
5,5,False,True,0.877932,0.543006,0.137594,0.012795,0.000224,0.011769,0.164478,0.007990,-0.000038
6,6,False,True,0.921147,0.556506,0.143343,0.012790,0.000237,0.012275,0.185559,0.010357,-0.000043
7,7,False,True,0.914031,0.541422,0.136499,0.012121,0.000227,0.011705,0.199433,0.012538,-0.000049
8,8,False,True,0.919831,0.541946,0.135206,0.011891,0.000222,0.011655,0.205723,0.013101,-0.000050
9,9,False,True,0.924975,0.541358,0.135278,0.011924,0.000231,0.011820,0.210079,0.014195,-0.000053
10,10,False,True,0.899680,0.542829,0.134277,0.011380,0.000227,0.011850,0.183825,0.015198,-0.000056
inf,inf,False,True,0.901841,0.552399,0.134558,0.011633,0.000277,0.011898,0.172346,0.018624,-0.000070
