rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.823081,0.540236,0.143743,0.017810,0.000230,0.012029,0.108463,0.000516,-0.000013
1,1,False,True,0.818152,0.540008,0.141791,0.013799,0.000233,0.011761,0.108703,0.001810,-0.000015
2,2,False,True,0.843853,0.552405,0.137789,0.013028,0.000229,0.011785,0.124593,0.003956,-0.000030
3,3,False,True,0.861435,0.549924,0.138599,0.013046,0.000225,0.011465,0.142483,0.005626,-0.000028
4,4,False,True,0.852490,0.537745,0.140336,0.013137,0.000226,0.012825,0.142097,0.006059,-0.000029
5,5,False,True,0.889242,0.539241,0.140806,0.015252,0.000234,0.011569,0.173857,0.008212,-0.000037
6,6,False,True,0.891116,0.536447,0.136067,0.012324,0.000224,0.011830,0.184422,0.009722,-0.000042
7,7,False,True,0.908053,0.540099,0.136555,0.012029,0.000224,0.011774,0.194917,0.012371,-0.000046
8,8,False,True,0.914526,0.538922,0.138272,0.012415,0.000233,0.011985,0.199337,0.013278,-0.000050
9,9,False,True,0.926214,0.541538,0.135870,0.011555,0.000227,0.011937,0.210598,0.014399,-0.000053
10,10,False,True,0.896529,0.538077,0.135353,0.011523,0.000224,0.011930,0.184270,0.015057,-0.000057
inf,inf,False,True,0.888320,0.537858,0.133869,0.011635,0.000223,0.011834,0.172264,0.020511,-0.000083
