key,value
rw_delta,8
ww_delta,8
alt_barr,False
data_deps,True
total_time_sec,0.988210
load_time_sec,0.592335
detect_races_time_sec,0.148052
extract_traces_time_sec,0.012922
find_reactive_cmds_time_sec,0.000238
find_proactive_cmds_time_sec,0.012190
find_covered_races_time,0.209885
per_packet_inconsistent_time_sec,0.012486
find_inconsistent_update_time_sec,-0.000041
