rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.814515,0.537269,0.143111,0.017287,0.000224,0.011678,0.104364,0.000534,-0.000010
1,1,False,True,0.823949,0.547459,0.140940,0.013610,0.000233,0.012205,0.107603,0.001845,-0.000016
2,2,False,True,0.836258,0.539487,0.138548,0.013741,0.000220,0.011913,0.128434,0.003851,-0.000022
3,3,False,True,0.855368,0.542705,0.139220,0.013210,0.000226,0.011791,0.142337,0.005814,-0.000027
4,4,False,True,0.884513,0.556620,0.139826,0.013703,0.000255,0.012099,0.155132,0.006805,-0.000032
5,5,False,True,0.879852,0.540077,0.137112,0.012856,0.000229,0.012060,0.168693,0.008751,-0.000037
6,6,False,True,0.888881,0.540468,0.136502,0.012388,0.000226,0.011931,0.177143,0.010148,-0.000040
7,7,False,True,0.902918,0.537735,0.136544,0.012102,0.000225,0.011945,0.192767,0.011519,-0.000045
8,8,False,True,0.927771,0.550543,0.137256,0.012217,0.000237,0.012357,0.201488,0.013589,-0.000050
9,9,False,True,0.914494,0.535361,0.134925,0.011509,0.000224,0.011801,0.207161,0.013421,-0.000052
10,10,False,True,0.896581,0.537046,0.136040,0.011732,0.000227,0.011862,0.184304,0.015281,-0.000055
inf,inf,False,True,0.899557,0.547311,0.136326,0.011905,0.000224,0.011429,0.174444,0.017810,-0.000070
