rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.829401,0.537210,0.150491,0.018011,0.000235,0.011821,0.111081,0.000510,-0.000010
1,1,False,True,0.817507,0.543516,0.140470,0.013625,0.000224,0.011885,0.106120,0.001613,-0.000015
2,2,False,True,0.838227,0.544640,0.138905,0.013218,0.000265,0.011747,0.125174,0.004221,-0.000023
3,3,False,True,0.878208,0.553895,0.143264,0.013155,0.000230,0.012006,0.149632,0.005949,-0.000028
4,4,False,True,0.855906,0.538569,0.137531,0.013005,0.000228,0.011449,0.148248,0.006807,-0.000030
5,5,False,True,0.887416,0.547584,0.137857,0.012348,0.000223,0.011714,0.169528,0.008087,-0.000038
6,6,False,True,0.890825,0.540254,0.137044,0.012525,0.000225,0.011753,0.178707,0.010236,-0.000042
7,7,False,True,0.913951,0.541949,0.136275,0.012669,0.000234,0.012493,0.197880,0.012365,-0.000048
8,8,False,True,0.919571,0.538935,0.135508,0.011987,0.000225,0.011764,0.207543,0.013521,-0.000051
9,9,False,True,0.929922,0.544680,0.137235,0.011915,0.000226,0.011894,0.209576,0.014305,-0.000054
10,10,False,True,0.896325,0.542703,0.135859,0.011874,0.000226,0.011354,0.178833,0.015383,-0.000056
inf,inf,False,True,0.887441,0.541332,0.133519,0.012360,0.000279,0.011973,0.169999,0.017873,-0.000068
