rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.837402,0.554592,0.143402,0.017524,0.000240,0.012173,0.108900,0.000519,-0.000012
1,1,False,True,0.824290,0.544132,0.139923,0.013751,0.000225,0.011555,0.112839,0.001812,-0.000015
2,2,False,True,0.842503,0.546115,0.139164,0.013210,0.000230,0.011881,0.127728,0.004115,-0.000023
3,3,False,True,0.858177,0.543121,0.138423,0.013137,0.000228,0.011858,0.145578,0.005765,-0.000028
4,4,False,True,0.868343,0.550248,0.141995,0.013647,0.000229,0.011204,0.144246,0.006704,-0.000031
5,5,False,True,0.894307,0.543712,0.136894,0.012786,0.000239,0.011991,0.179881,0.008728,-0.000037
6,6,False,True,0.889020,0.539274,0.136604,0.012420,0.000226,0.011910,0.178479,0.010029,-0.000041
7,7,False,True,0.940656,0.564341,0.138683,0.012664,0.000242,0.011882,0.201055,0.011707,-0.000046
8,8,False,True,0.910194,0.543376,0.136317,0.011900,0.000234,0.011835,0.193251,0.013190,-0.000050
9,9,False,True,0.933154,0.544876,0.139044,0.013817,0.000352,0.012939,0.207957,0.014074,-0.000054
10,10,False,True,0.893895,0.545044,0.135167,0.011572,0.000234,0.011687,0.175688,0.014411,-0.000055
inf,inf,False,True,0.890069,0.545270,0.134420,0.011818,0.000226,0.011360,0.168641,0.018226,-0.000071
