rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.220964,0.140902,0.049863,0.013155,0.000421,0.011120,0.005254,0.000207,-0.000009
1,1,False,True,0.220624,0.137986,0.044744,0.011069,0.000413,0.010784,0.014524,0.001043,-0.000026
2,2,False,True,0.224120,0.138385,0.042946,0.007641,0.000404,0.011901,0.020687,0.002000,-0.000123
3,3,False,True,0.231715,0.137288,0.041813,0.006648,0.000438,0.012930,0.029736,0.002685,-0.000143
4,4,False,True,0.234941,0.141946,0.039294,0.005786,0.000385,0.011835,0.032209,0.003221,-0.000232
5,5,False,True,0.241107,0.138360,0.040506,0.006786,0.000492,0.012289,0.038662,0.003775,-0.000206
6,6,False,True,0.246621,0.137979,0.038979,0.005457,0.000378,0.011645,0.047706,0.004232,-0.000214
7,7,False,True,0.258908,0.141425,0.038567,0.005521,0.000494,0.016113,0.051703,0.004837,-0.000217
8,8,False,True,0.273845,0.142677,0.039161,0.005805,0.000415,0.012562,0.067310,0.005627,-0.000254
9,9,False,True,0.261255,0.136549,0.040561,0.005271,0.000401,0.011012,0.061044,0.006162,-0.000224
10,10,False,True,0.270634,0.138594,0.038114,0.004914,0.000377,0.011434,0.069914,0.006996,-0.000259
inf,inf,False,True,0.239890,0.138015,0.037788,0.003938,0.000380,0.011337,0.037036,0.011103,-0.000262
