rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.215804,0.136328,0.047948,0.013579,0.000500,0.011252,0.005937,0.000218,-0.000009
1,1,False,True,0.222511,0.139437,0.045003,0.011348,0.000401,0.010776,0.014452,0.001035,-0.000026
2,2,False,True,0.221313,0.137598,0.041356,0.007529,0.000403,0.012162,0.020296,0.001796,-0.000141
3,3,False,True,0.230032,0.138333,0.040619,0.006045,0.000381,0.011823,0.029734,0.002907,-0.000153
4,4,False,True,0.230975,0.136519,0.039449,0.006085,0.000443,0.012183,0.032749,0.003310,-0.000201
5,5,False,True,0.238929,0.136511,0.041108,0.005845,0.000402,0.012486,0.038786,0.003523,-0.000235
6,6,False,True,0.248432,0.138278,0.038747,0.005529,0.000380,0.012584,0.048156,0.004505,-0.000218
7,7,False,True,0.259671,0.144548,0.039067,0.005370,0.000383,0.012247,0.052465,0.005342,-0.000217
8,8,False,True,0.260406,0.139571,0.039411,0.005543,0.000386,0.011689,0.058093,0.005429,-0.000251
9,9,False,True,0.264105,0.140355,0.039533,0.005719,0.000442,0.011512,0.060517,0.005738,-0.000257
10,10,False,True,0.268734,0.140208,0.037589,0.004859,0.000374,0.011299,0.067502,0.006609,-0.000258
inf,inf,False,True,0.237745,0.138985,0.034784,0.003912,0.000374,0.011232,0.036160,0.011628,-0.000607
