rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.214472,0.137173,0.047399,0.012856,0.000396,0.011219,0.005197,0.000192,-0.000008
1,1,False,True,0.217754,0.136252,0.043840,0.011046,0.000389,0.010919,0.014200,0.001050,-0.000026
2,2,False,True,0.226772,0.140915,0.043053,0.007545,0.000399,0.011846,0.021175,0.001684,-0.000124
3,3,False,True,0.234734,0.140021,0.043120,0.006192,0.000403,0.011995,0.030302,0.002537,-0.000132
4,4,False,True,0.232491,0.137103,0.039802,0.005964,0.000407,0.012311,0.033391,0.003247,-0.000234
5,5,False,True,0.239419,0.137620,0.038973,0.005914,0.000391,0.012609,0.039758,0.003849,-0.000273
6,6,False,True,0.249925,0.140376,0.038790,0.005607,0.000392,0.012531,0.047612,0.004363,-0.000216
7,7,False,True,0.257254,0.141593,0.039019,0.005441,0.000393,0.012197,0.053261,0.005098,-0.000220
8,8,False,True,0.258411,0.138599,0.038997,0.005311,0.000373,0.013025,0.056803,0.005050,-0.000220
9,9,False,True,0.262942,0.137611,0.039531,0.005329,0.000417,0.010825,0.062788,0.006155,-0.000253
10,10,False,True,0.269035,0.138018,0.037695,0.004875,0.000371,0.010774,0.070146,0.006863,-0.000259
inf,inf,False,True,0.239647,0.140711,0.035382,0.003918,0.000367,0.011512,0.036451,0.011010,-0.000263
