rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.213150,0.137957,0.045215,0.012694,0.000397,0.011002,0.005583,0.000256,-0.000010
1,1,False,True,0.221647,0.139839,0.044528,0.011456,0.000410,0.011052,0.013299,0.001006,-0.000025
2,2,False,True,0.224832,0.140314,0.042819,0.007613,0.000394,0.011403,0.020441,0.001687,-0.000128
3,3,False,True,0.227825,0.136808,0.040013,0.006178,0.000387,0.012000,0.029338,0.002873,-0.000179
4,4,False,True,0.230052,0.135704,0.039206,0.005868,0.000382,0.012398,0.033225,0.003033,-0.000202
5,5,False,True,0.244490,0.140992,0.039311,0.005719,0.000376,0.014160,0.040130,0.003567,-0.000204
6,6,False,True,0.250324,0.140911,0.039000,0.005494,0.000377,0.012120,0.047623,0.004554,-0.000211
7,7,False,True,0.254273,0.138739,0.039007,0.005379,0.000395,0.011865,0.053469,0.005164,-0.000223
8,8,False,True,0.256221,0.136988,0.038686,0.005400,0.000381,0.012385,0.056657,0.005473,-0.000219
9,9,False,True,0.262676,0.136688,0.041747,0.005286,0.000386,0.011320,0.060790,0.006202,-0.000225
10,10,False,True,0.266651,0.138254,0.038127,0.004838,0.000369,0.010795,0.067224,0.006778,-0.000231
inf,inf,False,True,0.235349,0.136670,0.036476,0.003943,0.000382,0.010711,0.036168,0.010704,-0.000260
