rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.217490,0.142053,0.045003,0.013112,0.000410,0.010985,0.005663,0.000221,-0.000008
1,1,False,True,0.224807,0.143080,0.043858,0.011192,0.000386,0.011569,0.013564,0.001093,-0.000027
2,2,False,True,0.218482,0.135966,0.040897,0.007587,0.000386,0.011333,0.020477,0.001681,-0.000124
3,3,False,True,0.232578,0.138194,0.041547,0.006219,0.000410,0.012368,0.030962,0.002713,-0.000133
4,4,False,True,0.233242,0.138156,0.039269,0.005799,0.000386,0.012733,0.033488,0.003172,-0.000204
5,5,False,True,0.247722,0.142773,0.038927,0.005679,0.000379,0.015926,0.040092,0.003702,-0.000212
6,6,False,True,0.246740,0.136757,0.038851,0.005772,0.000452,0.012476,0.047605,0.004554,-0.000241
7,7,False,True,0.253194,0.135657,0.040179,0.005567,0.000394,0.012257,0.053611,0.005250,-0.000246
8,8,False,True,0.261127,0.138994,0.039253,0.005393,0.000390,0.012504,0.058836,0.005476,-0.000249
9,9,False,True,0.267547,0.140343,0.038628,0.007676,0.000551,0.013123,0.060873,0.006092,-0.000231
10,10,False,True,0.267712,0.138657,0.037986,0.005174,0.000403,0.011250,0.067603,0.006376,-0.000228
inf,inf,False,True,0.236832,0.138179,0.035092,0.003938,0.000443,0.011031,0.036870,0.010953,-0.000291
