rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.213211,0.138092,0.044711,0.012912,0.000392,0.011625,0.005227,0.000209,-0.000008
1,1,False,True,0.220393,0.138743,0.043968,0.011733,0.000469,0.010951,0.013475,0.000999,-0.000024
2,2,False,True,0.224533,0.141064,0.040976,0.007590,0.000396,0.012232,0.020240,0.001859,-0.000141
3,3,False,True,0.238126,0.146939,0.040956,0.006260,0.000411,0.011832,0.028986,0.002577,-0.000133
4,4,False,True,0.233783,0.136739,0.041166,0.005857,0.000393,0.012939,0.032549,0.003817,-0.000285
5,5,False,True,0.258220,0.145004,0.041642,0.007744,0.000470,0.012583,0.046672,0.003828,-0.000238
6,6,False,True,0.250369,0.141656,0.039418,0.005487,0.000385,0.012015,0.046738,0.004427,-0.000211
7,7,False,True,0.276656,0.146401,0.042339,0.007118,0.000452,0.012680,0.062417,0.004987,-0.000220
8,8,False,True,0.263285,0.140177,0.038592,0.005340,0.000388,0.012688,0.059174,0.006555,-0.000322
9,9,False,True,0.263694,0.142484,0.038941,0.005076,0.000383,0.010718,0.060106,0.005731,-0.000224
10,10,False,True,0.277880,0.145668,0.038052,0.004879,0.000379,0.013209,0.068850,0.006546,-0.000263
inf,inf,False,True,0.240367,0.137316,0.034817,0.003881,0.000377,0.013243,0.039829,0.010611,-0.000259
