rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.212652,0.136899,0.045564,0.012825,0.000413,0.010817,0.005876,0.000218,-0.000008
1,1,False,True,0.217478,0.136893,0.043980,0.011183,0.000398,0.011109,0.012923,0.000938,-0.000024
2,2,False,True,0.220941,0.138152,0.041099,0.007658,0.000393,0.011963,0.019825,0.001694,-0.000125
3,3,False,True,0.226279,0.136857,0.039932,0.006096,0.000384,0.011734,0.028571,0.002542,-0.000132
4,4,False,True,0.233664,0.138304,0.039546,0.005777,0.000380,0.011995,0.034366,0.003061,-0.000203
5,5,False,True,0.240777,0.140798,0.038945,0.005883,0.000383,0.012062,0.038718,0.003720,-0.000235
6,6,False,True,0.253529,0.140653,0.040111,0.005641,0.000399,0.011891,0.050369,0.004221,-0.000212
7,7,False,True,0.257535,0.142352,0.038603,0.005519,0.000397,0.012160,0.053010,0.005242,-0.000219
8,8,False,True,0.260299,0.138901,0.038720,0.005572,0.000378,0.012056,0.059197,0.005189,-0.000253
9,9,False,True,0.263239,0.139937,0.038732,0.005122,0.000387,0.011223,0.061349,0.006200,-0.000257
10,10,False,True,0.269696,0.140318,0.039176,0.004925,0.000378,0.010894,0.067391,0.006356,-0.000227
inf,inf,False,True,0.237337,0.138930,0.035008,0.004249,0.000446,0.011460,0.036188,0.010768,-0.000257
