rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.218300,0.141944,0.045215,0.013366,0.000508,0.010682,0.006319,0.000225,-0.000009
1,1,False,True,0.218711,0.138006,0.043676,0.011103,0.000392,0.010822,0.013621,0.001033,-0.000025
2,2,False,True,0.218651,0.135900,0.040920,0.007515,0.000388,0.011818,0.020126,0.001809,-0.000141
3,3,False,True,0.231534,0.139030,0.041345,0.006065,0.000381,0.011885,0.029749,0.002898,-0.000140
4,4,False,True,0.236515,0.140844,0.041086,0.005947,0.000401,0.012503,0.032172,0.003298,-0.000231
5,5,False,True,0.244429,0.141972,0.039343,0.005718,0.000422,0.013861,0.039370,0.003506,-0.000205
6,6,False,True,0.245335,0.136608,0.038603,0.005507,0.000373,0.011806,0.047613,0.004548,-0.000244
7,7,False,True,0.255737,0.140962,0.039897,0.005612,0.000388,0.011826,0.051638,0.005165,-0.000217
8,8,False,True,0.255349,0.136821,0.038324,0.005314,0.000372,0.011880,0.057173,0.005206,-0.000225
9,9,False,True,0.263282,0.137061,0.038141,0.005052,0.000375,0.011395,0.064806,0.006195,-0.000225
10,10,False,True,0.265429,0.136010,0.038830,0.005124,0.000402,0.011251,0.066521,0.007000,-0.000259
inf,inf,False,True,0.235409,0.136490,0.034800,0.003892,0.000358,0.012301,0.036900,0.010377,-0.000259
