rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.216687,0.141214,0.044788,0.012833,0.000390,0.011119,0.006086,0.000216,-0.000009
1,1,False,True,0.218972,0.137541,0.043915,0.011207,0.000395,0.011322,0.013486,0.001047,-0.000025
2,2,False,True,0.221817,0.136433,0.040836,0.007605,0.000383,0.012445,0.022252,0.001700,-0.000126
3,3,False,True,0.234655,0.141885,0.040685,0.006289,0.000428,0.012419,0.030164,0.002617,-0.000133
4,4,False,True,0.234496,0.140353,0.039286,0.005962,0.000389,0.012526,0.032454,0.003261,-0.000232
5,5,False,True,0.240514,0.136982,0.039164,0.005757,0.000388,0.012647,0.041765,0.003543,-0.000236
6,6,False,True,0.245958,0.137657,0.039284,0.005475,0.000384,0.011872,0.046679,0.004365,-0.000211
7,7,False,True,0.255179,0.139672,0.038382,0.005560,0.000395,0.012099,0.053552,0.005267,-0.000218
8,8,False,True,0.262018,0.139112,0.038569,0.005377,0.000380,0.012592,0.060242,0.005487,-0.000224
9,9,False,True,0.259368,0.136688,0.037791,0.005129,0.000379,0.011618,0.061305,0.006167,-0.000258
10,10,False,True,0.268573,0.136278,0.038851,0.005071,0.000402,0.012918,0.067973,0.006816,-0.000232
inf,inf,False,True,0.240770,0.139774,0.035400,0.005292,0.000504,0.012391,0.036356,0.010759,-0.000260
