rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.212757,0.137917,0.045338,0.012816,0.000391,0.010939,0.005117,0.000196,-0.000011
1,1,False,True,0.219654,0.138864,0.043884,0.011213,0.000435,0.011034,0.013239,0.000928,-0.000025
2,2,False,True,0.228703,0.144491,0.041040,0.008139,0.000541,0.012559,0.019894,0.001866,-0.000141
3,3,False,True,0.237594,0.144781,0.041490,0.006472,0.000408,0.012778,0.028754,0.002730,-0.000149
4,4,False,True,0.235267,0.141052,0.039627,0.005827,0.000385,0.012715,0.032091,0.003305,-0.000233
5,5,False,True,0.247575,0.144678,0.039007,0.005733,0.000383,0.013759,0.040255,0.003520,-0.000208
6,6,False,True,0.249285,0.139621,0.038864,0.005465,0.000380,0.011795,0.047131,0.005692,-0.000297
7,7,False,True,0.252411,0.138116,0.038756,0.005438,0.000386,0.012441,0.052019,0.004972,-0.000249
8,8,False,True,0.269763,0.143489,0.038375,0.005413,0.000375,0.012020,0.060689,0.009013,-0.000338
9,9,False,True,0.262333,0.138632,0.039758,0.005300,0.000375,0.010881,0.060693,0.006398,-0.000260
10,10,False,True,0.272205,0.142686,0.038494,0.004926,0.000393,0.010920,0.065912,0.008589,-0.000247
inf,inf,False,True,0.240110,0.137596,0.034875,0.004290,0.000436,0.011642,0.039296,0.011673,-0.000266
