rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.216058,0.138547,0.047312,0.013122,0.000403,0.011338,0.005112,0.000185,-0.000008
1,1,False,True,0.225201,0.142139,0.045046,0.011325,0.000416,0.011338,0.013942,0.000937,-0.000025
2,2,False,True,0.224503,0.138363,0.041514,0.007605,0.000398,0.011942,0.022659,0.001861,-0.000129
3,3,False,True,0.231982,0.138333,0.040790,0.007316,0.000552,0.013279,0.028753,0.002779,-0.000148
4,4,False,True,0.232088,0.137850,0.039494,0.005954,0.000386,0.012458,0.032633,0.003076,-0.000200
5,5,False,True,0.238589,0.136870,0.039539,0.006016,0.000461,0.012671,0.039229,0.003535,-0.000233
6,6,False,True,0.247770,0.137226,0.038772,0.005449,0.000377,0.011861,0.049538,0.004297,-0.000214
7,7,False,True,0.250795,0.135581,0.040182,0.005441,0.000393,0.012276,0.051459,0.005183,-0.000248
8,8,False,True,0.260506,0.137035,0.038403,0.005322,0.000370,0.011935,0.061674,0.005514,-0.000220
9,9,False,True,0.261207,0.138381,0.038329,0.005021,0.000371,0.010848,0.061467,0.006521,-0.000235
10,10,False,True,0.265789,0.136287,0.039179,0.004915,0.000393,0.011274,0.066576,0.006876,-0.000257
inf,inf,False,True,0.238467,0.138731,0.035740,0.004032,0.000362,0.010769,0.037166,0.011323,-0.000309
