rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.213206,0.138002,0.045091,0.012645,0.000397,0.010928,0.005910,0.000192,-0.000009
1,1,False,True,0.226627,0.140452,0.044916,0.011765,0.000420,0.013813,0.014256,0.000943,-0.000028
2,2,False,True,0.228798,0.144628,0.041207,0.007673,0.000400,0.012037,0.020822,0.001859,-0.000140
3,3,False,True,0.236689,0.141002,0.044587,0.006168,0.000389,0.011864,0.029794,0.002704,-0.000148
4,4,False,True,0.236544,0.139014,0.039490,0.006012,0.000395,0.012114,0.035845,0.003376,-0.000254
5,5,False,True,0.239734,0.139640,0.039523,0.005699,0.000392,0.012007,0.038439,0.003768,-0.000233
6,6,False,True,0.246563,0.137133,0.038465,0.005548,0.000382,0.011569,0.048981,0.004233,-0.000212
7,7,False,True,0.254996,0.138553,0.039363,0.005635,0.000394,0.012212,0.053342,0.005248,-0.000217
8,8,False,True,0.256276,0.138618,0.038549,0.005346,0.000389,0.012291,0.055351,0.005448,-0.000251
9,9,False,True,0.269238,0.145506,0.038406,0.005106,0.000387,0.011370,0.062040,0.006137,-0.000252
10,10,False,True,0.265556,0.139224,0.037768,0.004858,0.000377,0.011077,0.065156,0.006805,-0.000259
inf,inf,False,True,0.235077,0.136430,0.035243,0.003894,0.000362,0.011552,0.036175,0.011099,-0.000290
